domain,path,method,operationId,summary,tags,x_sage_pathtitle,x_sage_professional_only,full_url_example,consumes,produces,source_file
Stock,/products/{productId}/warehouse_holdings,GET,GetWarehouseHoldingsForProduct,Warehouse Holdings For Product,Warehouse Holdings,Warehouse holdings for product,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/products/{productId}/warehouse_holdings,,application/json,stock.json
Stock,/products/{productId}/warehouses,GET,GetWarehousesForProduct,Warehouses For A Product,Warehouses,Warehouses for a product,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/products/{productId}/warehouses,,application/json,stock.json
Stock,/products/{productId}/warehouses/{warehouseId}/warehouse_holdings,GET,GetWarehouseHoldingsForProductAndWarehouse,Warehouse Holdings For Product And Warehouse,Warehouse Holdings,Warehouse holdings for product and warehouse,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/products/{productId}/warehouses/{warehouseId}/warehouse_holdings,,application/json,stock.json
Stock,/products_duplicate,POST,DuplicateProduct,Duplicate Product,Products Duplicate,Duplicate product,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/products_duplicate,application/json,application/json,stock.json
Stock,/search_categories,GET,GetSearchCategories,Search Categories,Search Categories,Search categories,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/search_categories,,application/json,stock.json
Stock,/search_categories/{Id},GET,GetSearchCategory,Search Category,Search Categories,Search category,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/search_categories/{Id},,application/json,stock.json
Stock,/search_values,GET,GetSearchValues,Search Values,Search Values,Search values,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/search_values,,application/json,stock.json
Stock,/search_values/{Id},GET,GetSearchValue,Search Value,Search Values,Search value,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/search_values/{Id},,application/json,stock.json
Stock,/serial_allocated_to_who_types,GET,GetSerialAllocatedToWhoTypes,Serial Allocated To Who Types,Serial Allocated To Who Types,Serial allocated to who types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/serial_allocated_to_who_types,,application/json,stock.json
Stock,/source_area_types,GET,GetSourceAreaTypes,Source Area Types,Source Area Types,Source area types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/source_area_types,,application/json,stock.json
Stock,/stock_settings,GET,GetStockSettings,Stock Settings,Stock Settings,Stock settings,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stock_settings,,application/json,stock.json
Stock,/stock_settings/{Id},GET,GetStockSetting,Stock Setting,Stock Settings,Stock setting,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stock_settings/{Id},,application/json,stock.json
Stock,/stock_transfer_traceable_items,POST,PostStockTransferTraceableItems,Stock Transfer - Get Traceable Items,Stock Transfer Traceable Items,Stock transfer - Get Traceable Items,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stock_transfer_traceable_items,application/json,application/json,stock.json
Stock,/stock_transfers,POST,PostStockTransfers,Stock Transfers,Stock Transfers,Stock transfers,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stock_transfers,application/json,application/json,stock.json
Stock,/stocktake_amend_items,POST,PostStocktakeAmendItems,Stocktake Amend Items,Stocktake Amend Items,Stocktake amend items,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_amend_items,application/json,application/json,stock.json
Stock,/stocktake_approve_complete,POST,PostStocktakeApproveComplete,Stocktake Approve And Complete,Stocktake Approve Complete,Stocktake approve and complete,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_approve_complete,application/json,application/json,stock.json
Stock,/stocktake_count_sheet_items/{Id},GET,GetStocktakeCountSheetItems,Stocktake Count Sheet Item,Stocktake Count Sheet Items,Stocktake count sheet item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_count_sheet_items/{Id},,application/json,stock.json
Stock,/stocktake_count_sheet_items/{Id},PUT,PutStocktakeCountSheetItems,Stocktake Count Sheet Item,Stocktake Count Sheet Items,Stocktake count sheet item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_count_sheet_items/{Id},application/json,application/json,stock.json
Stock,/stocktake_criteria_templates,GET,GetStocktakeCriteriaTemplates,Stocktake Criteria Templates,Stocktake Criteria Templates,Stocktake criteria templates,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_criteria_templates,,application/json,stock.json
Stock,/stocktake_criteria_templates,POST,PostStocktakeCriteriaTemplate,Stocktake Criteria Templates,Stocktake Criteria Templates,Stocktake criteria templates,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_criteria_templates,application/json,application/json,stock.json
Stock,/stocktake_criteria_templates/{Id},DELETE,DeleteStocktakeCriteriaTemplate,Stocktake Criteria Template,Stocktake Criteria Templates,Stocktake criteria template,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_criteria_templates/{Id},,application/json,stock.json
Stock,/stocktake_criteria_templates/{Id},GET,GetStocktakeCriteriaTemplate,Stocktake Criteria Template,Stocktake Criteria Templates,Stocktake criteria template,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_criteria_templates/{Id},,application/json,stock.json
Stock,/stocktake_criteria_templates/{Id},PUT,PutStocktakeCriteriaTemplate,Stocktake Criteria Template,Stocktake Criteria Templates,Stocktake criteria template,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_criteria_templates/{Id},application/json,application/json,stock.json
Stock,/stocktake_enter_values,POST,PostStocktakeEnterValues,Stocktake Enter Values,Stocktake Enter Values,Stocktake enter values,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_enter_values,application/json,application/json,stock.json
Stock,/stocktake_new_items,POST,PostStocktakeNewItems,Stocktake New Items,Stocktake New Items,Stocktake new items,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_new_items,application/json,application/json,stock.json
Stock,/stocktake_selector_value_types,GET,GetStocktakeSelectorValueTypes,Stocktake Selector Value Types,Stocktake Selector Value Types,Stocktake selector value types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_selector_value_types,,application/json,stock.json
Stock,/stocktake_status_types,GET,GetStocktakeStatusTypes,Stocktake Status Types,Stocktake Status Types,Stocktake status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_status_types,,application/json,stock.json
Stock,/stocktake_traceable_types,GET,GetStocktakeTraceableTypes,Stocktake Traceable Types,Stocktake Traceable Types,Stocktake traceable types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_traceable_types,,application/json,stock.json
Stock,/stocktake_types,GET,GetStocktakeTypes,Stocktake Types,Stocktake Types,Stocktake types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_types,,application/json,stock.json
Stock,/stocktake_view_adjustments,POST,PostStocktakeViewAdjustments,Stocktake View Adjustments,Stocktake View Adjustments,Stocktake view adjustments,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_view_adjustments,application/json,application/json,stock.json
Stock,/stocktake_views,GET,GetStocktakeViews,Stocktake Views,Stocktake Views,Stocktake views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktake_views,,application/json,stock.json
Stock,/stocktakes,GET,GetStocktakes,Stocktakes,Stocktakes,Stocktakes,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktakes,,application/json,stock.json
Stock,/stocktakes,POST,PostStocktake,Stocktakes,Stocktakes,Stocktakes,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktakes,application/json,application/json,stock.json
Stock,/stocktakes/{Id},DELETE,DeleteStocktake,Stocktake,Stocktakes,Stocktake,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktakes/{Id},,application/json,stock.json
Stock,/stocktakes/{Id},GET,GetStocktake,Stocktake,Stocktakes,Stocktake,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktakes/{Id},,application/json,stock.json
Stock,/stocktakes/{Id},PUT,PutStocktake,Stocktake,Stocktakes,Stocktake,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/stocktakes/{Id},application/json,application/json,stock.json
Stock,/traceable_bin_items/{traceableBinItemId}/traceable_item_allocations,GET,GetAllocationsForTraceableBinItem,Allocation Records For A Traceable Bin Item,Traceable Item Allocations,Allocation records for a traceable bin item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_bin_items/{traceableBinItemId}/traceable_item_allocations,,application/json,stock.json
Stock,/traceable_issue_status_types,GET,GetTraceableIssueStatusTypes,Traceable Issue Status Types,Traceable Issue Status Types,Traceable issue status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_issue_status_types,,application/json,stock.json
Stock,/traceable_items/{traceableItemId}/traceable_item_allocations,GET,GetAllocationsForTraceableItem,Allocation Records For A Traceable Item,Traceable Item Allocations,Allocation records for a traceable item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items/{traceableItemId}/traceable_item_allocations,,application/json,stock.json
Stock,/traceable_items/{traceableItemId}/traceable_item_issues,GET,GetIssuesForTraceableItem,Issue Movement History Records For A Traceable Item,Traceable Item Issues,Issue movement history records for a traceable item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items/{traceableItemId}/traceable_item_issues,,application/json,stock.json
Stock,/traceable_items/{traceableItemId}/traceable_item_locations,GET,GetLocationsForTraceableItem,Location Records For A Traceable Item,Traceable Item Locations,Location records for a traceable item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items/{traceableItemId}/traceable_item_locations,,application/json,stock.json
Stock,/traceable_items/{traceableItemId}/traceable_item_receipts,GET,GetReceiptsForTraceableItem,Receipt Movement History Records For A Traceable Item,Traceable Item Receipts,Receipt movement history records for a traceable item,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items/{traceableItemId}/traceable_item_receipts,,application/json,stock.json
Stock,/traceable_items_amend,POST,PostTraceableItemsAmend,Amend Batch/Serial Numbers,Traceable Items Amend,Amend Batch/Serial Numbers,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items_amend,application/json,application/json,stock.json
Stock,/traceable_items_amend_traceable_items,POST,PostTraceableItemsAmendTraceableItems,Amend Batch/Serial Numbers - Get Traceable Items,Traceable Items Amend Traceable Items,Amend Batch/Serial Numbers - Get Traceable Items,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items_amend_traceable_items,application/json,application/json,stock.json
Stock,/traceable_items_assign,POST,PostTraceableItemsAssign,Assign Batch/Serial Numbers,Traceable Items Assign,Assign Batch/Serial Numbers,TRUE,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items_assign,application/json,application/json,stock.json
Stock,/traceable_items_assign_traceable_items,POST,PostTraceableItemsAssignTraceableItems,Assign Batch/Serial Numbers - Get Traceable Items,Traceable Items Assign Traceable Items,Assign Batch/Serial Numbers - Get Traceable Items,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_items_assign_traceable_items,application/json,application/json,stock.json
Stock,/traceable_types,GET,GetTraceableTypes,Traceable Types,Traceable Types,Traceable types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/traceable_types,,application/json,stock.json
Stock,/unit_types,GET,GetUnitTypes,Unit Types,Unit Types,Unit types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/unit_types,,application/json,stock.json
Stock,/units,GET,GetUnits,Units,Units,Units,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/units,,application/json,stock.json
Stock,/units/{Id},GET,GetUnit,Unit,Units,Unit,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/units/{Id},,application/json,stock.json
Stock,/warehouse_holdings,GET,GetWarehouseHoldings,Warehouse Holdings,Warehouse Holdings,Warehouse holdings,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings,,application/json,stock.json
Stock,/warehouse_holdings,POST,PostWarehouseHolding,Warehouse Holdings,Warehouse Holdings,Warehouse holdings,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings,application/json,application/json,stock.json
Stock,/warehouse_holdings/{Id},DELETE,DeleteWarehouseHolding,Warehouse Holding,Warehouse Holdings,Warehouse holding,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings/{Id},,application/json,stock.json
Stock,/warehouse_holdings/{Id},GET,GetWarehouseHolding,Warehouse Holding,Warehouse Holdings,Warehouse holding,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings/{Id},,application/json,stock.json
Stock,/warehouse_holdings/{Id},PUT,PutWarehouseHolding,Warehouse Holding,Warehouse Holdings,Warehouse holding,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings/{Id},application/json,application/json,stock.json
Stock,/warehouse_holdings/{warehouseHoldingId}/bin_holdings,GET,GetBinHoldingsForWarehouseHolding,Bin Holdings For Warehouse Holding,Bin Holdings,Bin holdings for warehouse holding,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings/{warehouseHoldingId}/bin_holdings,,application/json,stock.json
Stock,/warehouse_holdings/{warehouseHoldingId}/traceable_item_balances,GET,GetTraceableItemBalancesForAWarehouseHolding,Traceable Item Balances For A Warehouse Holding,Traceable Item Balances,Traceable item balances for a warehouse holding,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_holdings/{warehouseHoldingId}/traceable_item_balances,,application/json,stock.json
Stock,/warehouse_types,GET,GetWarehouseTypes,Warehouse Types,Warehouse Types,Warehouse Types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouse_types,,application/json,stock.json
Stock,/warehouses,GET,GetWarehouses,Warehouses,Warehouses,Warehouses,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouses,,application/json,stock.json
Stock,/warehouses,POST,PostWarehouse,Warehouses,Warehouses,Warehouses,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouses,application/json,application/json,stock.json
Stock,/warehouses/{Id},DELETE,DeleteWarehouse,Warehouse,Warehouses,Warehouse,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/warehouses/{Id},,application/json,stock.json
